# mesh name: boxMesh_1
# primitive scorer name: dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
21,32,34,1.789869581147483e-09,3.203633117517067e-18,1
21,32,35,0,0,0
21,32,36,6.376662398150369e-11,4.066182333998482e-21,1
21,32,37,2.419504588065309e-11,5.854002451669082e-22,1
21,32,38,1.472827085519564e-12,2.169219623840054e-24,1
21,32,39,0,0,0
21,33,0,0,0,0
21,33,1,1.249038476851845e-11,1.560097116656376e-22,1
21,33,2,4.055668594185704e-11,1.644844774586425e-21,1
21,33,3,0,0,0
21,33,4,1.264561188462405e-11,1.599114999365451e-22,1
21,33,5,5.581192592422768e-11,2.733617288164253e-21,2
21,33,6,0,0,0
21,33,7,2.135920094791432e-09,4.562154651333841e-18,1
21,33,8,2.618808650888877e-09,5.794976494259105e-18,2
21,33,9,1.039712409296666e-09,1.081001894045479e-18,1
21,33,10,1.249936636017681e-08,3.008205376743971e-17,6
21,33,11,1.54321226357897e-08,5.803710023172236e-17,9
21,33,12,1.873748879531743e-08,6.095392656546002e-17,10
21,33,13,2.832356535187319e-08,7.260126127976469e-17,16
21,33,14,1.834014352395601e-08,4.143891614211742e-17,14
21,33,15,1.308957994787874e-08,2.583365334582786e-17,9
21,33,16,4.909328364201678e-08,1.246124501803921e-16,29
21,33,17,4.909780781147755e-08,1.392858611053646e-16,31
21,33,18,6.603452099665463e-08,2.32558568519088e-16,32
21,33,19,7.889959121222118e-08,2.490514269152543e-16,44
21,33,20,5.898904040508478e-08,1.436418810767335e-16,37
21,33,21,8.255495929026407e-08,2.612299879145145e-16,41
21,33,22,6.470057235798965e-08,1.981118486460272e-16,34
21,33,23,5.975670305330035e-08,1.727399833862505e-16,31
21,33,24,4.793559922103183e-08,1.081373688732357e-16,30
21,33,25,4.396157222531789e-08,1.230390313592513e-16,24
21,33,26,4.239332684179136e-08,1.098810480439914e-16,23
21,33,27,2.131405249476562e-08,6.795875848276973e-17,11
21,33,28,9.646215529874215e-09,2.567505111842872e-17,6
21,33,29,6.632050369947248e-09,1.7361194247624e-17,5
21,33,30,3.170732839852183e-09,9.037427848796625e-18,3
21,33,31,1.288235639324273e-09,1.118356140091732e-18,3
21,33,32,2.608437577042009e-09,6.803946593324788e-18,1
21,33,33,1.558274368762604e-09,2.319067449854107e-18,2
21,33,34,0,0,0
21,33,35,0,0,0
21,33,36,0,0,0
21,33,37,1.561349460937637e-12,2.437812139170251e-24,1
21,33,38,2.287549854550025e-10,4.892506941480204e-20,2
21,33,39,3.192563279864828e-11,1.019246029594127e-21,1
21,34,0,0,0,0
21,34,1,7.396913809347746e-12,3.385139799013163e-23,2
21,34,2,2.157668993845843e-12,4.655535487003733e-24,1
21,34,3,4.906944306094577e-11,2.407810242311398e-21,1
21,34,4,1.214567832628635e-10,1.356786152086897e-20,2
21,34,5,3.601873838084152e-10,6.630917723787413e-20,3
21,34,6,3.156229820764683e-10,5.085058528207925e-20,2
21,34,7,0,0,0
21,34,8,4.19729529672178e-10,1.761728780788277e-19,1
21,34,9,1.803769548317952e-11,3.253584583439148e-22,1
21,34,10,2.469403040942048e-09,3.164461211532305e-18,2
21,34,11,7.565697827547025e-09,1.792941995297523e-17,7
21,34,12,9.142896716679261e-09,1.764052553518177e-17,7
21,34,13,1.887907879085051e-08,7.621441965760961e-17,8
21,34,14,1.125038606599069e-08,4.602601877634413e-17,8
21,34,15,2.055802489221002e-08,3.905842352496931e-17,15
21,34,16,2.545743054783108e-08,5.089728893163326e-17,16
21,34,17,3.657131442168365e-08,1.05976005070857e-16,20
21,34,18,3.348957344373918e-08,9.244090887384779e-17,19
21,34,19,3.208045925385428e-08,9.804628637399705e-17,18
21,34,20,4.077567049626012e-08,1.018526777109533e-16,26
21,34,21,3.231229932191349e-08,1.129666923253218e-16,16
21,34,22,3.560497080859968e-08,7.529774440373395e-17,25
21,34,23,3.240632907545984e-08,8.184820094870616e-17,20
21,34,24,5.908139148719467e-09,1.127363944080947e-17,4
21,34,25,1.116837656141512e-08,3.325378919757065e-17,10
21,34,26,3.400558751486657e-08,9.631392174811516e-17,16
21,34,27,7.828979580299996e-09,1.856039940143467e-17,6
21,34,28,1.38300540243132e-08,3.556908173330757e-17,9
21,34,29,1.57206930612603e-09,2.431724143977488e-18,2
21,34,30,1.554806987226712e-12,2.417424767529006e-24,1
21,34,31,4.830947156732019e-11,2.333805043113718e-21,1
21,34,32,1.291366517393967e-11,1.667627482246222e-22,1
21,34,33,5.741698382293365e-11,3.296710031323024e-21,1
21,34,34,5.476824875709782e-10,1.379773905647137e-19,3
21,34,35,0,0,0
21,34,36,0,0,0
21,34,37,0,0,0
21,34,38,0,0,0
21,34,39,0,0,0
21,35,0,1.292015708237267e-10,1.209202787791526e-20,2
21,35,1,1.801115200127516e-09,3.244015964130381e-18,1
21,35,2,3.061381927883717e-09,9.372059308373021e-18,1
21,35,3,6.113229246747425e-12,3.737157182328809e-23,1
21,35,4,0,0,0
21,35,5,0,0,0
21,35,6,0,0,0
21,35,7,2.494546147187414e-11,6.222760480447571e-22,1
21,35,8,9.81919201304539e-11,9.641653178905438e-21,1
21,35,9,0,0,0
21,35,10,4.307594761510125e-10,1.756000849570183e-19,2
21,35,11,8.260784665084777e-09,2.403165137642335e-17,7
21,35,12,2.15183691094548e-09,3.324176476696073e-18,3
21,35,13,7.259094716328636e-11,5.093856633485095e-21,2
21,35,14,6.060103262676277e-09,1.253867955061998e-17,7
21,35,15,2.071548675791545e-08,7.24155956261427e-17,8
21,35,16,1.350745622315807e-08,3.776454413836258e-17,8
21,35,17,1.284734442016072e-08,3.557528575938952e-17,8
21,35,18,2.144401906745518e-08,5.573693518662356e-17,12
21,35,19,2.629127530976005e-08,6.850597419291106e-17,14
21,35,20,3.077818730276352e-08,1.090134055731771e-16,14
21,35,21,2.787134975319306e-08,7.759533177897114e-17,14
21,35,22,1.938404678622952e-08,5.549150849680009e-17,12
21,35,23,2.789989514953477e-08,8.780386863646701e-17,12
21,35,24,2.481321654214848e-08,5.281291269584766e-17,18
21,35,25,2.32863963478635e-09,2.417558122494649e-18,3
21,35,26,3.544107142204986e-09,5.296547118523454e-18,5
21,35,27,2.692683451408964e-09,6.171931302249828e-18,3
21,35,28,9.038853861839725e-09,3.821763981499867e-17,3
21,35,29,1.898232629312931e-09,2.976386735650771e-18,2
21,35,30,1.21176724204814e-11,1.468379848900956e-22,1
21,35,31,3.420121280457181e-10,7.119574906044077e-20,2
21,35,32,0,0,0
21,35,33,3.299313141032007e-11,6.653639885685559e-22,3
21,35,34,0,0,0
21,35,35,8.52926733613301e-11,4.161618379087617e-21,2
21,35,36,0,0,0
21,35,37,1.974717459303518e-10,3.899509044078139e-20,1
21,35,38,2.689590644366693e-09,7.233897834264843e-18,1
21,35,39,0,0,0
21,36,0,3.214830976930245e-10,6.101110596637175e-20,2
21,36,1,0,0,0
21,36,2,1.400399316692806e-10,1.961118246193676e-20,1
21,36,3,0,0,0
21,36,4,4.926759472256144e-10,2.427295889746564e-19,1
21,36,5,0,0,0
21,36,6,9.165681197106644e-11,8.400971180699427e-21,1
21,36,7,0,0,0
21,36,8,5.241822839317153e-12,2.747670667878694e-23,1
21,36,9,1.784884250702151e-10,3.002538266086387e-20,2
21,36,10,5.321345633257841e-10,1.021627828425755e-19,3
21,36,11,2.949470075278882e-11,4.941141227799841e-22,2
21,36,12,1.507715651068575e-09,2.273206484477138e-18,1
21,36,13,0,0,0
21,36,14,2.017819020936392e-09,2.465292417188395e-18,3
21,36,15,5.702498913201763e-09,9.423371850032234e-18,4
21,36,16,4.607295384391995e-10,2.122717075903978e-19,1
21,36,17,5.073521499551527e-09,1.101697968824818e-17,5
21,36,18,8.488399866414963e-09,1.955575038348507e-17,5
21,36,19,1.184232115065386e-08,3.150011309404325e-17,6
21,36,20,1.175952767967415e-08,3.592660167118746e-17,10
21,36,21,7.815411302574038e-09,1.641500598850207e-17,7
21,36,22,1.470916240547749e-08,3.955133055148278e-17,8
21,36,23,4.456418972773433e-09,1.392792199123795e-17,5
21,36,24,1.626356284812919e-08,6.940184950438623e-17,7
21,36,25,5.784593867463593e-09,1.678825254383746e-17,4
21,36,26,0,0,0
21,36,27,0,0,0
21,36,28,1.043928062968912e-11,1.089785800654025e-22,1
21,36,29,8.918839142602915e-11,7.954569165162591e-21,1
21,36,30,1.705134148022124e-10,2.907482462751136e-20,1
21,36,31,4.423568546986405e-10,1.918144782319147e-19,2
21,36,32,7.322983235369241e-11,5.362608346549895e-21,1
21,36,33,0,0,0
21,36,34,3.220883544210101e-09,1.037409080536342e-17,1
21,36,35,1.48381700045193e-11,2.201712890830162e-22,1
21,36,36,0,0,0
21,36,37,0,0,0
21,36,38,1.959467106330205e-10,3.839511340790069e-20,1
21,36,39,6.027754578807023e-11,1.950918923440619e-21,2
21,37,0,0,0,0
21,37,1,2.517496107106102e-10,6.33778664929438e-20,1
21,37,2,1.439118788355673e-10,1.235198929317378e-20,2
21,37,3,0,0,0
21,37,4,0,0,0
21,37,5,5.418402402738742e-11,2.935908459800498e-21,1
21,37,6,0,0,0
21,37,7,0,0,0
21,37,8,2.652178040500854e-11,7.03404835851495e-22,1
21,37,9,1.409021317442765e-09,1.476888410544211e-18,2
21,37,10,6.654328529101413e-10,4.428008817321297e-19,1
21,37,11,0,0,0
21,37,12,0,0,0
21,37,13,1.689961494389905e-09,2.305707889386889e-18,3
21,37,14,0,0,0
21,37,15,3.329016809201858e-10,9.135167714598415e-20,2
21,37,16,1.60703703539703e-09,2.580856133406983e-18,2
21,37,17,3.451022918783826e-09,6.510354256094269e-18,3
21,37,18,7.142111659033707e-09,2.532501914910739e-17,3
21,37,19,0,0,0
21,37,20,3.65674662427197e-10,1.097590865897563e-19,2
21,37,21,6.903660942732553e-09,2.074443016887809e-17,5
21,37,22,4.429887562475027e-09,9.059478532033764e-18,5
21,37,23,2.321681751825127e-09,5.390206156757792e-18,1
21,37,24,4.118705523909711e-09,1.695993634389364e-17,2
21,37,25,1.196406591343724e-09,5.039533547488834e-19,4
21,37,26,3.777795913601011e-10,7.23013182425159e-20,2
21,37,27,0,0,0
21,37,28,4.306353761761225e-11,1.854468272143505e-21,1
21,37,29,0,0,0
21,37,30,6.126101830606583e-11,3.752912363896132e-21,1
21,37,31,0,0,0
21,37,32,6.931030013525201e-11,4.563780271631019e-21,2
21,37,33,0,0,0
21,37,34,7.494708986296255e-11,5.617066278926985e-21,1
21,37,35,0,0,0
21,37,36,0,0,0
21,37,37,0,0,0
21,37,38,0,0,0
21,37,39,1.837593639667253e-11,3.376750384545542e-22,1
21,38,0,0,0,0
21,38,1,0,0,0
21,38,2,2.082984408132766e-10,4.338824044524209e-20,1
21,38,3,0,0,0
21,38,4,0,0,0
21,38,5,0,0,0
21,38,6,5.955356151309134e-11,3.546626688893555e-21,1
21,38,7,0,0,0
21,38,8,0,0,0
21,38,9,0,0,0
21,38,10,2.182171422382378e-11,4.761872116662331e-22,1
21,38,11,0,0,0
21,38,12,2.506905678076082e-10,6.284576078770101e-20,1
21,38,13,0,0,0
21,38,14,0,0,0
21,38,15,0,0,0
21,38,16,3.681585715412933e-12,1.355407337993255e-23,1
21,38,17,2.201889731967785e-09,4.848318391745163e-18,1
21,38,18,4.020072891787651e-10,1.616098605528593e-19,1
21,38,19,1.005947564176296e-11,5.877250882009062e-23,2
21,38,20,0,0,0
21,38,21,0,0,0
21,38,22,2.770946034942362e-09,5.30639740754409e-18,3
21,38,23,1.363873536944474e-09,1.86015102477743e-18,1
21,38,24,0,0,0
21,38,25,3.286260378410116e-11,5.53586462252536e-22,2
21,38,26,3.219219621980902e-11,1.036337497454686e-21,1
21,38,27,1.567743132248271e-11,2.457818528711619e-22,1
21,38,28,1.664410293891973e-10,1.385707965438311e-20,2
21,38,29,1.892440943528074e-09,3.427266524579159e-18,2
21,38,30,1.758341380620691e-09,3.09176441080308e-18,1
21,38,31,6.514127674319429e-12,4.243385935733426e-23,1
21,38,32,1.646610360367576e-10,1.483309738737709e-20,3
21,38,33,0,0,0
21,38,34,0,0,0
21,38,35,0,0,0
21,38,36,0,0,0
21,38,37,0,0,0
21,38,38,1.402898003484233e-09,1.968122808180048e-18,1
21,38,39,8.505517230949279e-11,5.160063568015329e-21,2
21,39,0,0,0,0
21,39,1,0,0,0
21,39,2,0,0,0
21,39,3,0,0,0
21,39,4,2.039694304859226e-11,4.16035285727516e-22,1
21,39,5,7.108745679755316e-10,3.195229279722457e-19,2
21,39,6,0,0,0
21,39,7,7.85860034182527e-10,6.175759933253625e-19,1
21,39,8,0,0,0
21,39,9,6.532092668284944e-11,4.266823462706192e-21,1
21,39,10,1.178669887477534e-10,1.389262703646304e-20,1
21,39,11,3.757190455866714e-09,1.411648012165593e-17,1
21,39,12,2.174231878608202e-11,4.727284261956151e-22,1
21,39,13,0,0,0
21,39,14,7.645975849373879e-11,3.066894610921605e-21,2
21,39,15,5.858041357205827e-10,2.592899838290912e-19,3
21,39,16,0,0,0
21,39,17,0,0,0
21,39,18,0,0,0
21,39,19,2.002761831126726e-10,4.011054952218075e-20,1
21,39,20,0,0,0
21,39,21,1.704707214941858e-10,2.906026688674825e-20,1
21,39,22,9.438636286584259e-11,8.908785495042506e-21,1
21,39,23,3.366979613967988e-10,7.758431261074673e-20,3
21,39,24,0,0,0
21,39,25,1.038711101479269e-09,7.522991396285705e-19,3
21,39,26,8.391225328820044e-10,4.792846364369182e-19,3
21,39,27,0,0,0
21,39,28,1.393194854453511e-10,1.940991902475739e-20,1
21,39,29,1.868104510059602e-10,3.489814460505024e-20,1
21,39,30,0,0,0
21,39,31,2.578465272766828e-11,6.648483162864515e-22,1
21,39,32,6.691658380461382e-12,4.477829188079904e-23,1
21,39,33,6.925498108776758e-13,4.796252405467045e-25,1
21,39,34,5.035236143763451e-12,2.535360302346183e-23,1
21,39,35,1.233678336706181e-11,1.521962238458128e-22,1
21,39,36,0,0,0
21,39,37,1.045532046253021e-10,1.09313725974203e-20,1
21,39,38,1.010967564991895e-11,1.022055417465642e-22,1
21,39,39,6.690116841402537e-10,4.475766335161786e-19,1
22,0,0,1.85451365176394e-10,3.439220884578824e-20,1
22,0,1,0,0,0
22,0,2,0,0,0
22,0,3,0,0,0
22,0,4,2.212447440267622e-11,4.894923675946754e-22,1
22,0,5,0,0,0
22,0,6,3.020751107297013e-11,9.124937252236127e-22,1
22,0,7,1.218649729594654e-10,1.209243238604753e-20,2
22,0,8,1.26904243484252e-10,9.197606966581278e-21,2
22,0,9,6.342876159148115e-10,2.539194264299279e-19,2
22,0,10,1.362549888110237e-10,1.856542197589218e-20,1
22,0,11,7.455719984782343e-11,5.558776049148281e-21,1
22,0,12,1.002062636133611e-10,1.004129526735041e-20,1
22,0,13,4.454537911231334e-09,1.984290800259722e-17,1
22,0,14,0,0,0
22,0,15,2.491806374431266e-10,6.209099007656291e-20,1
22,0,16,0,0,0
22,0,17,0,0,0
22,0,18,2.734388469814292e-11,7.476880303853346e-22,1
22,0,19,1.301026464523366e-10,1.69266986139017e-20,1
22,0,20,4.249031960604974e-11,1.805427260224254e-21,1
22,0,21,0,0,0
22,0,22,0,0,0
22,0,23,9.268859724320505e-10,8.591176058913079e-19,1
22,0,24,0,0,0
22,0,25,9.825739834280521e-11,7.627977350598621e-21,2
22,0,26,0,0,0
22,0,27,3.481170317729007e-11,1.211854678103747e-21,1
22,0,28,1.399826864838482e-10,1.465570687496634e-20,2
22,0,29,1.722365811954108e-10,2.366765675578751e-20,2
22,0,30,3.782177505166159e-11,1.43048666805849e-21,1
22,0,31,2.021294671434622e-10,4.085632148769996e-20,1
22,0,32,0,0,0
22,0,33,6.118454932209839e-11,3.74354907574829e-21,1
22,0,34,1.392059711610734e-11,1.937830240689761e-22,1
22,0,35,0,0,0
22,0,36,0,0,0
22,0,37,1.923355004804442e-09,3.699294474506295e-18,1
22,0,38,4.550730771951524e-10,2.070915055878652e-19,1
22,0,39,2.22222830928862e-11,4.938298658603758e-22,1
22,1,0,0,0,0
22,1,1,0,0,0
22,1,2,2.990960422262496e-10,8.945844247540651e-20,1
22,1,3,0,0,0
22,1,4,0,0,0
22,1,5,1.017412240136227e-10,1.035127666379015e-20,1
22,1,6,0,0,0
22,1,7,0,0,0
22,1,8,0,0,0
22,1,9,4.89529836684593e-11,2.396394610044443e-21,1
22,1,10,2.230856508744982e-10,2.502722956567597e-20,2
22,1,11,1.261262055488818e-10,7.954498662289647e-21,2
22,1,12,0,0,0
22,1,13,1.34925167549346e-09,1.820480083821908e-18,1
22,1,14,0,0,0
22,1,15,8.287747855453711e-10,3.435292334091359e-19,2
22,1,16,1.578827498642249e-10,2.49269627046894e-20,1
22,1,17,0,0,0
22,1,18,1.006963308890188e-10,5.251069444582909e-21,2
22,1,19,0,0,0
22,1,20,1.72654566557797e-10,2.045699169337377e-20,3
22,1,21,0,0,0
22,1,22,0,0,0
22,1,23,8.40056971754981e-10,4.23167673997943e-19,2
22,1,24,2.460931365316447e-10,3.622540893096697e-20,2
22,1,25,1.936201081292961e-12,3.748874627200031e-24,1
22,1,26,0,0,0
22,1,27,1.22779425800049e-10,1.507478739978974e-20,1
22,1,28,3.338718797809714e-11,1.114704321084795e-21,1
22,1,29,0,0,0
22,1,30,7.812983150837413e-11,3.776294552533913e-21,2
22,1,31,0,0,0
22,1,32,0,0,0
22,1,33,1.19366443781029e-12,1.424834790092955e-24,1
22,1,34,1.151530254451229e-09,9.754518364717602e-19,2
22,1,35,0,0,0
22,1,36,6.182713245050398e-11,3.822594307052162e-21,1
22,1,37,0,0,0
22,1,38,0,0,0
22,1,39,0,0,0
22,2,0,0,0,0
22,2,1,0,0,0
22,2,2,0,0,0
22,2,3,2.467775043963192e-11,6.089913667607534e-22,1
22,2,4,0,0,0
22,2,5,0,0,0
22,2,6,0,0,0
22,2,7,0,0,0
22,2,8,1.132659195743054e-10,1.282916853701302e-20,1
22,2,9,5.12004853726799e-11,2.621489702398008e-21,1
22,2,10,0,0,0
22,2,11,1.89280463076696e-10,3.582709370252846e-20,1
22,2,12,2.229267477812833e-10,2.500701084593329e-20,2
22,2,13,2.165454087125228e-11,4.689191403447353e-22,1
22,2,14,1.748843789554549e-09,2.962805187473302e-18,2
22,2,15,3.609988299688456e-09,1.002859195370108e-17,4
22,2,16,2.268679318616565e-09,4.93204019113915e-18,2
22,2,17,2.473362269869823e-09,5.480900019042884e-18,4
22,2,18,3.382711061821558e-09,5.754689657528496e-18,2
22,2,19,4.531626055657723e-09,7.780559193132099e-18,5
22,2,20,1.577821424827245e-09,2.479090968188749e-18,2
22,2,21,2.428877700087612e-11,5.899446881982888e-22,1
22,2,22,4.025872541055918e-09,1.35536901902001e-17,4
22,2,23,3.701423580990406e-10,4.773712432760359e-20,4
22,2,24,0,0,0
22,2,25,1.401600248382978e-09,1.291575578595212e-18,2
22,2,26,3.788102653107335e-11,1.434972171047883e-21,1
22,2,27,0,0,0
22,2,28,0,0,0
22,2,29,0,0,0
22,2,30,3.098948478390406e-09,9.603481671718213e-18,1
22,2,31,4.940299851853405e-10,2.440656262622278e-19,1
22,2,32,0,0,0
22,2,33,1.866125247900936e-11,3.48242344085333e-22,1
22,2,34,1.411952495466856e-09,1.993609849455083e-18,1
22,2,35,7.100999406942372e-11,5.042419257739593e-21,1
22,2,36,2.270318819573437e-11,5.154347542509323e-22,1
22,2,37,2.588545941232046e-10,4.31979201079259e-20,2
22,2,38,0,0,0
22,2,39,0,0,0
22,3,0,0,0,0
22,3,1,4.475944801765094e-10,2.003408186844797e-19,1
22,3,2,5.466805254559555e-11,2.988595969127996e-21,1
22,3,3,1.163266872558694e-09,1.066041678379244e-18,3
22,3,4,1.517252929009427e-11,2.302056450587687e-22,1
22,3,5,0,0,0
22,3,6,2.866494727369873e-10,8.216792022039281e-20,1
22,3,7,0,0,0
22,3,8,9.717243119102147e-11,9.442481383573799e-21,1
22,3,9,2.707502959089988e-10,5.570802116693511e-20,2
22,3,10,0,0,0
22,3,11,1.51232097821009e-10,1.061446950075246e-20,3
22,3,12,0,0,0
22,3,13,2.433730671296851e-09,5.92304498041102e-18,1
22,3,14,1.484945951181785e-09,2.188009025898099e-18,2
22,3,15,4.515617258894164e-09,1.44942764314661e-17,3
22,3,16,4.905079337620381e-10,2.405980330835039e-19,1
22,3,17,7.727945222104649e-09,2.035491193701785e-17,4
22,3,18,3.532450077724427e-09,5.238383142588952e-18,5
22,3,19,8.863578139013843e-09,1.994014369159293e-17,5
22,3,20,1.439115215102558e-08,3.337198791592122e-17,9
22,3,21,1.164491404789805e-08,4.403965723828482e-17,6
22,3,22,3.515962692186603e-09,5.549159922571935e-18,3
22,3,23,3.290788961273929e-09,1.082929198764235e-17,1
22,3,24,2.884595171333372e-09,7.936698583326549e-18,3
22,3,25,0,0,0
22,3,26,0,0,0
22,3,27,0,0,0
22,3,28,2.154997616424342e-09,4.644014726794594e-18,1
22,3,29,1.537803795434422e-10,2.364840513252514e-20,1
22,3,30,3.324752910952729e-11,5.497928460108526e-22,3
22,3,31,4.269156864365421e-11,1.822570033255839e-21,1
22,3,32,0,0,0
22,3,33,5.931034606228052e-12,3.517717150027475e-23,1
22,3,34,0,0,0
22,3,35,0,0,0
22,3,36,2.479675029823222e-09,6.148788253528798e-18,1
22,3,37,0,0,0
22,3,38,2.64841710816804e-11,7.014113178837165e-22,1
22,3,39,0,0,0
22,4,0,0,0,0
22,4,1,0,0,0
22,4,2,0,0,0
22,4,3,2.181355638156652e-10,2.425848148188403e-20,2
22,4,4,0,0,0
22,4,5,0,0,0
22,4,6,3.984049501234681e-10,1.587265042828831e-19,1
22,4,7,3.221105033334676e-10,8.895775959239235e-20,2
22,4,8,7.8442853633849e-11,4.68584299323422e-21,2
22,4,9,2.302838011345592e-10,5.293748149536011e-20,2
22,4,10,5.300772475665701e-09,1.431877680598056e-17,2
22,4,11,3.973816807487139e-09,5.27052659407003e-18,4
22,4,12,2.616356226174384e-09,6.845319902241464e-18,1
22,4,13,0,0,0
22,4,14,1.212419293321875e-08,5.063780295313546e-17,5
22,4,15,2.163779720064276e-09,2.367208874639109e-18,4
22,4,16,1.463257350987771e-08,5.682837320037474e-17,5
22,4,17,2.628255450082347e-08,1.183802344786875e-16,8
22,4,18,4.626703288918866e-09,6.454936783796211e-18,6
22,4,19,1.402657533382864e-08,5.577220827372725e-17,8
22,4,20,6.060098572254203e-09,1.271214562852412e-17,5
22,4,21,1.595990008469899e-08,4.28892730297973e-17,8
22,4,22,8.040252127494106e-09,2.380016569767612e-17,4
22,4,23,1.659896734211512e-08,5.304222983763317e-17,9
22,4,24,9.217477482070198e-09,2.188434260043993e-17,7
22,4,25,4.257395188868614e-09,1.810119643708588e-17,2
22,4,26,3.152222252491742e-09,7.674135534307179e-18,5
22,4,27,1.251302150447813e-08,4.105127725256924e-17,5
22,4,28,9.357396563032696e-09,3.419872670121213e-17,6
22,4,29,2.200011944792622e-09,4.840052557230213e-18,1
22,4,30,0,0,0
22,4,31,1.043398348501663e-10,1.088680113655998e-20,1
22,4,32,0,0,0
22,4,33,1.705020065203047e-10,1.811430555821249e-20,3
22,4,34,0,0,0
22,4,35,7.525307988772426e-11,5.663026032588211e-21,1
22,4,36,6.850092748243078e-11,4.69237706595324e-21,1
22,4,37,0,0,0
22,4,38,0,0,0
22,4,39,1.024995635699487e-09,6.20768991426248e-19,2
22,5,0,1.694716766247293e-10,2.87206491779968e-20,1
22,5,1,1.630201161770859e-10,1.656657538469674e-20,2
22,5,2,2.54040239284805e-11,3.870113288982558e-22,2
22,5,3,1.73294263476173e-10,3.003090175374926e-20,1
22,5,4,0,0,0
22,5,5,3.102172964774559e-11,9.623477103378174e-22,1
22,5,6,0,0,0
22,5,7,1.34053651465003e-10,1.797038147110049e-20,1
22,5,8,3.568324378987556e-10,1.057625330448544e-19,2
22,5,9,6.476733638825089e-10,2.999765716614355e-19,3
22,5,10,0,0,0
22,5,11,1.481895392092429e-08,4.222882630981962e-17,6
22,5,12,2.97361084351664e-09,4.998221707610111e-18,4
22,5,13,1.473571975122999e-08,7.165202615735286e-17,7
22,5,14,2.879515219352654e-08,1.059185019490617e-16,12
22,5,15,1.529165355804232e-08,4.261644835491327e-17,12
22,5,16,9.874133078036589e-09,3.210703467636365e-17,8
22,5,17,1.314893360024074e-08,3.806490942658524e-17,8
22,5,18,1.900815534356466e-08,5.332561657531043e-17,13
22,5,19,5.181556492403391e-08,1.890223024510254e-16,24
22,5,20,1.933687150597569e-08,4.437721470290844e-17,10
22,5,21,4.252898197359435e-08,1.416706765374114e-16,20
22,5,22,1.488328444127563e-08,3.832070487758309e-17,12
22,5,23,1.309658283612238e-08,3.456597714541912e-17,7
22,5,24,2.798776331766124e-08,9.109821864449049e-17,15
22,5,25,1.375873925238887e-08,3.717056256758577e-17,8
22,5,26,9.584610421907666e-11,4.409761429584999e-21,3
22,5,27,6.870548243943832e-09,1.828877073852846e-17,4
22,5,28,2.098567694847249e-09,4.403986004919256e-18,2
22,5,29,0,0,0
22,5,30,1.905466328295329e-09,3.630801928267282e-18,1
22,5,31,0,0,0
22,5,32,3.910990602229134e-11,1.529584749072461e-21,1
22,5,33,0,0,0
22,5,34,8.056741782917851e-11,5.849100822349282e-21,2
22,5,35,0,0,0
22,5,36,0,0,0
22,5,37,0,0,0
22,5,38,1.568121391617876e-10,2.459004698849586e-20,1
22,5,39,5.78628282078293e-10,3.348106888208766e-19,1
22,6,0,0,0,0
22,6,1,2.734543922698026e-11,7.477730465164707e-22,1
22,6,2,2.644692997983318e-10,6.994401053581988e-20,1
22,6,3,0,0,0
22,6,4,1.699203269558154e-09,2.887291751277119e-18,1
22,6,5,2.390935176671713e-10,4.316316724887697e-20,3
22,6,6,3.215542200300605e-11,7.357951704223267e-22,2
22,6,7,1.414814531055791e-11,2.001700157286619e-22,1
22,6,8,2.062843645337968e-10,4.255320070291899e-20,2
22,6,9,6.252695100854086e-09,1.74413263162259e-17,5
22,6,10,1.306099577500133e-08,4.744367142411417e-17,4
22,6,11,1.420676555869963e-08,4.68626838404689e-17,8
22,6,12,1.466624864503946e-08,3.400716843146174e-17,9
22,6,13,2.581351022661416e-08,7.439253061021025e-17,12
22,6,14,2.008097445099145e-08,5.185432802180884e-17,11
22,6,15,3.282987530538054e-08,7.717170166666132e-17,22
22,6,16,4.120577653949676e-08,1.399053081666267e-16,21
22,6,17,2.547811499170129e-08,5.555111954353205e-17,22
22,6,18,4.657383124026242e-08,1.26840864927208e-16,28
22,6,19,6.6550515034342e-08,1.947693485747277e-16,31
22,6,20,2.794527797143488e-08,6.948133579756517e-17,23
22,6,21,4.978957595460027e-08,1.372683085150719e-16,27
22,6,22,7.834745806397026e-08,2.401009760086214e-16,36
22,6,23,2.792231086521974e-08,6.657935349156061e-17,22
22,6,24,4.228278455871638e-08,1.442646093859702e-16,21
22,6,25,3.464038002120039e-08,1.054648852373285e-16,19
22,6,26,2.60629261980222e-08,7.497017212890215e-17,15
22,6,27,9.521215402899926e-10,4.00539725408488e-19,3
22,6,28,8.998040457062176e-09,2.731266144372667e-17,7
22,6,29,5.919481339916018e-09,1.997090855686258e-17,3
22,6,30,2.707330503309019e-09,5.074488678477342e-18,2
22,6,31,3.334586613166429e-09,6.018615376686925e-18,3
22,6,32,0,0,0
22,6,33,0,0,0
22,6,34,2.812362566293224e-10,7.909383204287408e-20,1
22,6,35,9.010458155829417e-13,8.118835617795287e-25,1
22,6,36,5.669204066813397e-11,2.94248348581551e-21,2
22,6,37,7.750152937640426e-11,6.006487055681653e-21,1
22,6,38,2.216302238085656e-09,2.687559127478664e-18,3
22,6,39,5.413442491029499e-09,2.930535960368367e-17,1
22,7,0,2.830940040906867e-10,4.007118583239846e-20,2
22,7,1,0,0,0
